pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CO	scaffold-ma7	60800001	60900000	0.004825196038209399	95216	70132	14534539	1760426
CO	scaffold-ma7	60900001	61000000	0.0043259522661531985	95206	62365	14416479	1773886
CO	scaffold-ma7	61000001	61100000	0.004731403098628215	95080	66010	13951464	1813328
CO	scaffold-ma7	61100001	61200000	0.005709562497151569	94045	63391	11102602	1981274
CO	scaffold-ma7	61200001	61300000	0.0076440319470683004	90121	72128	9435858	1988602
CO	scaffold-ma7	61300001	61400000	0.005288152274537158	93959	41523	7852081	2222408
CO	scaffold-ma7	61400001	61500000	0.008784157769385438	92365	59196	6738950	2256994
CO	scaffold-ma7	61500001	61600000	0.006853097583973242	93054	84099	12271677	1853690
CO	scaffold-ma7	61600001	61662597	0.014051319807965066	59128	60957	4338169	1451502
CA	scaffold-Z	1	100000	0.007123244060647061	91632	179	25129	133006
CA	scaffold-Z	100001	200000	0.002887844190732035	94137	43	14890	158494
CA	scaffold-Z	200001	300000	0.0001522185858893371	93317	2	13139	160356
CA	scaffold-Z	300001	400000	0.002048403004324406	91973	54	26362	131222
CA	scaffold-Z	400001	500000	0.002651800512279644	92362	88	33185	118354
CA	scaffold-Z	500001	600000	0.0011095495228937052	93037	15	13519	159036
CA	scaffold-Z	600001	700000	0.0016006871242289372	91901	41	25614	132574
CA	scaffold-Z	700001	800000	0.0032823879372243306	94869	96	29247	131244
CA	scaffold-Z	800001	900000	0.0017749699157641396	94284	59	33240	122088
CA	scaffold-Z	900001	1000000	0.0020876826722338203	94062	58	27782	132560
CA	scaffold-Z	1000001	1100000	0.0037410648673926114	93876	112	29938	127876
CA	scaffold-Z	1100001	1200000	0.006180871828236825	94961	57	9222	171478
CA	scaffold-Z	1200001	1300000	0.0022371364653243847	94733	1	447	188572
CA	scaffold-Z	1300001	1400000	0.007442849548112706	95335	112	15048	160574
CA	scaffold-Z	1400001	1500000	0.003989265249873069	94220	55	13787	160866
CA	scaffold-Z	1500001	1600000	0.0033313503866745984	93411	84	25215	136392
CA	scaffold-Z	1600001	1700000	0.00559278723301673	94146	116	20741	146810
CA	scaffold-Z	1700001	1800000	0.002720537161379949	94745	47	17276	154938
CA	scaffold-Z	1800001	1900000	0.007045100190564185	94339	122	17317	154044
CA	scaffold-Z	1900001	2000000	0.004604758250191865	95282	102	22151	146262
CA	scaffold-Z	2000001	2100000	0.001599666156628182	95737	46	28756	133962
CA	scaffold-Z	2100001	2200000	0.0034034930586654723	93965	38	11165	165600
CA	scaffold-Z	2200001	2300000	0.0012037315678603672	93440	16	13292	160296
CA	scaffold-Z	2300001	2400000	0.004528592763886881	94832	94	20757	148150
CA	scaffold-Z	2400001	2500000	0.004146669226339029	95360	108	26045	138630
CA	scaffold-Z	2500001	2600000	0.0	94964	0	25026	139876
CA	scaffold-Z	2600001	2700000	0.004248298618271809	94809	103	24245	141128
CA	scaffold-Z	2700001	2800000	0.009743232848613604	93745	266	27301	132888
CA	scaffold-Z	2800001	2900000	0.007688627665390924	95517	225	29264	132506
CA	scaffold-Z	2900001	3000000	0.0026797303521333164	95168	64	23883	142570
CA	scaffold-Z	3000001	3100000	0.0033769019903857615	95027	85	25171	139712
CA	scaffold-Z	3100001	3200000	0.003034452133367872	96057	82	27023	138068
CA	scaffold-Z	3200001	3300000	0.005360421725996565	95776	181	33766	124020
CA	scaffold-Z	3300001	3400000	0.0041473919285372465	95821	52	12538	166566
CA	scaffold-Z	3400001	3500000	0.004286567583711043	95310	122	28461	133698
CA	scaffold-Z	3500001	3600000	0.003993064677139705	96041	76	19033	154016
CA	scaffold-Z	3600001	3700000	0.003598667955741755	96033	67	18618	154830
CA	scaffold-Z	3700001	3800000	0.004799425095603521	94837	187	38963	111748
CA	scaffold-Z	3800001	3900000	0.004404457160066255	96111	117	26564	139094
CA	scaffold-Z	3900001	4000000	0.001916646276812658	95628	47	24522	142212
CA	scaffold-Z	4000001	4100000	0.0017181129877693652	95493	59	34340	122306
CA	scaffold-Z	4100001	4200000	0.0019540933881646103	96204	67	34287	123834
CA	scaffold-Z	4200001	4300000	0.0032144497168222867	95522	126	39198	112648
CA	scaffold-Z	4300001	4400000	0.003143863179074447	96271	125	39760	113022
CA	scaffold-Z	4400001	4500000	0.004197954236386212	96328	142	33826	125004
CA	scaffold-Z	4500001	4600000	0.0035869360015102886	96511	76	21188	150646
CA	scaffold-Z	4600001	4700000	0.0033856175537841774	95266	79	23334	143864
CA	scaffold-Z	4700001	4800000	0.002259736807124817	96535	51	22569	147932
CA	scaffold-Z	4800001	4900000	0.0007004138809296402	97267	22	31410	131714
CA	scaffold-Z	4900001	5000000	0.002176566314076485	95971	107	49160	93622
CA	scaffold-Z	5000001	5100000	6.384065372829418e-05	97253	1	15664	163178
CA	scaffold-Z	5100001	5200000	0.0030830213609337152	97311	56	18164	158294
CA	scaffold-Z	5200001	5300000	0.0027172827172827173	96497	136	50050	92894
CA	scaffold-Z	5300001	5400000	0.00219094969242437	96078	52	23734	144688
CA	scaffold-Z	5400001	5500000	0.0009454859797936139	96889	35	37018	119742
CA	scaffold-Z	5500001	5600000	5.348594656753938e-05	96476	2	37393	118166
CA	scaffold-Z	5600001	5700000	0.0032017075773745998	96400	114	35606	121588
CA	scaffold-Z	5700001	5800000	0.0020953258116509325	96296	91	43430	105732
CA	scaffold-Z	5800001	5900000	0.0033158578662006544	95715	148	44634	102162
CA	scaffold-Z	5900001	6000000	0.006014200932598559	95735	227	37744	115982
CA	scaffold-Z	6000001	6100000	0.002775600144076954	96691	131	47197	98988
CA	scaffold-Z	6100001	6200000	0.0016917154975850147	95808	69	40787	110042
CA	scaffold-Z	6200001	6300000	0.000142721217887726	96879	3	21020	151718
CA	scaffold-Z	6300001	6400000	0.0036853139137151053	96520	167	45315	102410
CA	scaffold-Z	6400001	6500000	0.0032635723166183172	96020	126	38608	114824
CA	scaffold-Z	6500001	6600000	0.003189564886222984	96208	134	42012	108392
CA	scaffold-Z	6600001	6700000	0.0023637438065366606	96668	52	21999	149338
CA	scaffold-Z	6700001	6800000	0.0019955162474440146	95797	81	40591	110412
CA	scaffold-Z	6800001	6900000	0.002491506228765572	96257	110	44150	104214
CA	scaffold-Z	6900001	7000000	0.0024212505876821814	96484	103	42540	107888
CA	scaffold-Z	7000001	7100000	0.0028982610433739755	96751	145	50030	93442
CA	scaffold-Z	7100001	7200000	0.003191530767135017	97179	164	51386	91586
CA	scaffold-Z	7200001	7300000	0.0022856054473596493	96626	96	42002	109248
CA	scaffold-Z	7300001	7400000	0.002429301108757942	96880	39	16054	161652
CA	scaffold-Z	7400001	7500000	0.005019836450489839	96711	124	24702	144018
CA	scaffold-Z	7500001	7600000	0.0004416229643941485	96668	16	36230	120876
CA	scaffold-Z	7600001	7700000	0.0	96895	0	46914	99962
CA	scaffold-Z	7700001	7800000	2.6792412388811488e-05	97062	1	37324	119476
CA	scaffold-Z	7800001	7900000	0.0	97212	0	33972	126480
CA	scaffold-Z	7900001	8000000	0.0	97351	0	52148	90406
CA	scaffold-Z	8000001	8100000	0.0012017090973829446	96664	54	44936	103456
CA	scaffold-Z	8100001	8200000	0.0031575474810311512	96498	134	42438	108120
CA	scaffold-Z	8200001	8300000	0.0010499055085042347	96781	45	42861	107840
CA	scaffold-Z	8300001	8400000	0.00278432212465196	96377	130	46690	99374
CA	scaffold-Z	8400001	8500000	0.0022773623385452073	96716	67	29420	134592
CA	scaffold-Z	8500001	8600000	0.002486209307746096	96833	32	12871	167924
CA	scaffold-Z	8600001	8700000	0.006238133984269053	96482	138	22122	148720
CA	scaffold-Z	8700001	8800000	0.0027802282995161333	95982	104	37407	117150
CA	scaffold-Z	8800001	8900000	0.0037827373667697647	97089	170	44941	104296
CA	scaffold-Z	8900001	9000000	0.010963358205844344	97386	263	23989	146794
CA	scaffold-Z	9000001	9100000	0.0033780102429988015	98151	31	9177	177948
CA	scaffold-Z	9100001	9200000	0.0028768699654775605	97032	55	19118	155828
CA	scaffold-Z	9200001	9300000	0.003049770816039268	97242	169	55414	83656
CA	scaffold-Z	9300001	9400000	0.0036771181962304035	96901	167	45416	102970
CA	scaffold-Z	9400001	9500000	0.0031072843283759103	97072	131	42159	109826
CA	scaffold-Z	9500001	9600000	0.0023976023976023976	97276	24	10010	174532
CA	scaffold-Z	9600001	9700000	0.002016475030032607	96625	47	23308	146634
CA	scaffold-Z	9700001	9800000	1.729176393283879e-05	97457	1	57831	79252
CA	scaffold-Z	9800001	9900000	5.647058823529412e-05	97229	3	53125	88208
CA	scaffold-Z	9900001	10000000	0.003800629818655663	96820	175	46045	101550
CA	scaffold-Z	10000001	10100000	0.0009364411829806071	97143	55	58733	76820
CA	scaffold-Z	10100001	10200000	0.0018482957273163706	96990	77	41660	110660
CA	scaffold-Z	10200001	10300000	0.002924870961575225	96640	153	52310	88660
CA	scaffold-Z	10300001	10400000	0.002562202223398624	96349	121	47225	98248
CA	scaffold-Z	10400001	10500000	0.0029205130299812107	96334	143	48964	94740
CA	scaffold-Z	10500001	10600000	0.0023440207089133937	96979	115	49061	95836
CA	scaffold-Z	10600001	10700000	0.0031647845788678702	96822	132	41709	110226
CA	scaffold-Z	10700001	10800000	0.0025333744547737587	95799	115	45394	100810
CA	scaffold-Z	10800001	10900000	0.0029554709050308684	97175	135	45678	102994
CA	scaffold-Z	10900001	11000000	0.003635087367444659	96842	145	39889	113906
CA	scaffold-Z	11000001	11100000	0.002845528455284553	96564	35	12300	168528
CA	scaffold-Z	11100001	11200000	0.0032919552842740553	95986	144	43743	104486
CA	scaffold-Z	11200001	11300000	0.0021688284073995323	97427	102	47030	100794
CA	scaffold-Z	11300001	11400000	0.0019661134563118024	97070	102	51879	90382
CA	scaffold-Z	11400001	11500000	0.00042673197521243833	97099	23	53898	86402
CA	scaffold-Z	11500001	11600000	3.3854122585777885e-05	96893	2	59077	75632
CA	scaffold-Z	11600001	11700000	9.687294144999419e-05	97106	5	51614	90984
CA	scaffold-Z	11700001	11800000	0.00015317160964215283	96848	8	52229	89238
CA	scaffold-Z	11800001	11900000	1.893760060600322e-05	96454	1	52805	87298
CA	scaffold-Z	11900001	12000000	0.0012474012474012475	96720	66	52910	87620
CA	scaffold-Z	12000001	12100000	0.0014533416765911064	96902	72	49541	94722
CA	scaffold-Z	12100001	12200000	0.002045972103615144	96987	115	56208	81558
CA	scaffold-Z	12200001	12300000	0.0008041441475136985	97208	43	53473	87470
CA	scaffold-Z	12300001	12400000	0.002273146157154267	96549	111	48831	95436
CA	scaffold-Z	12400001	12500000	0.0023439404451611693	97060	125	53329	87462
CA	scaffold-Z	12500001	12600000	0.0017145020150965242	97071	77	44911	104320
CA	scaffold-Z	12600001	12700000	0.0025912063505120716	96325	126	48626	95398
CA	scaffold-Z	12700001	12800000	0.0014078405891271388	96418	78	55404	82028
CA	scaffold-Z	12800001	12900000	0.0005373455131649651	96593	19	35359	122468
CA	scaffold-Z	12900001	13000000	0.0015879737455007411	96940	60	37784	118312
CA	scaffold-Z	13000001	13100000	0.0022035710813701026	95614	68	30859	129510
CA	scaffold-Z	13100001	13200000	0.0010689273866568375	96778	58	54260	85036
CA	scaffold-Z	13200001	13300000	0.0019538963603483754	96798	94	48109	97378
CA	scaffold-Z	13300001	13400000	0.0003556790081636801	96434	21	59042	74784
CA	scaffold-Z	13400001	13500000	0.0001467609850597317	97387	5	34069	126636
CA	scaffold-Z	13500001	13600000	5.2402662055232405e-05	97184	2	38166	118036
CA	scaffold-Z	13600001	13700000	0.0004666523081341087	97298	26	55716	83164
CA	scaffold-Z	13700001	13800000	0.0014120020171457387	97433	70	49575	95716
CA	scaffold-Z	13800001	13900000	0.0014369795870160036	97091	73	50801	92580
CA	scaffold-Z	13900001	14000000	0.000624861421862087	97361	31	49611	95500
CA	scaffold-Z	14000001	14100000	9.750548468351345e-05	96708	6	61535	70346
CA	scaffold-Z	14100001	14200000	9.981783245576823e-05	96600	4	40073	113054
CA	scaffold-Z	14200001	14300000	0.001222704415512847	97787	71	58068	79438
CA	scaffold-Z	14300001	14400000	0.0013335873499714232	96700	35	26245	140910
CA	scaffold-Z	14400001	14500000	0.0005881421494333477	97547	26	44207	106680
CA	scaffold-Z	14500001	14600000	9.71628449280995e-05	97152	1	10292	173720
CA	scaffold-Z	14600001	14700000	0.0	97615	0	7153	180924
CA	scaffold-Z	14700001	14800000	0.00011043622308117063	97306	1	9055	176502
CA	scaffold-Z	14800001	14900000	0.0004895198255529349	97115	11	22471	149288
CA	scaffold-Z	14900001	15000000	7.17308657915501e-05	97391	2	27882	139018
CA	scaffold-Z	15000001	15100000	0.001548979809849375	97631	58	37444	120374
CA	scaffold-Z	15100001	15200000	0.0009033737535179459	97320	26	28781	137078
CA	scaffold-Z	15200001	15300000	0.001536858096769065	97769	87	56609	82320
CA	scaffold-Z	15300001	15400000	0.0034216067379332685	96954	169	49392	95124
CA	scaffold-Z	15400001	15500000	0.0023781212841854932	97616	86	36163	122906
CA	scaffold-Z	15500001	15600000	0.0026459896001104414	97772	115	43462	108620
CA	scaffold-Z	15600001	15700000	0.0028335005015045133	96914	113	39880	114068
CA	scaffold-Z	15700001	15800000	0.0013206381664430103	97695	62	46947	101496
CA	scaffold-Z	15800001	15900000	0.00257001647446458	96843	117	45525	102636
CA	scaffold-Z	15900001	16000000	0.0013842107691597841	96461	60	43346	106230
CA	scaffold-Z	16000001	16100000	0.002432218409442287	96908	129	53038	87740
CA	scaffold-Z	16100001	16200000	0.0035019300409884994	95938	176	50258	91360
CA	scaffold-Z	16200001	16300000	0.002690238278247502	96283	98	36428	119710
CA	scaffold-Z	16300001	16400000	0.001997939624761964	96388	64	32033	128710
CA	scaffold-Z	16400001	16500000	0.0010112152969295827	96962	11	10878	172168
CA	scaffold-Z	16500001	16600000	0.00030945381401825775	97789	4	12926	169726
CA	scaffold-Z	16600001	16700000	0.00025111957477085337	97153	12	47786	98734
CA	scaffold-Z	16700001	16800000	0.00025647601949217746	96907	9	35091	123632
CA	scaffold-Z	16800001	16900000	0.00017675651789659743	97231	2	11315	171832
CA	scaffold-Z	16900001	17000000	6.198090987975704e-05	97172	2	32268	129808
CA	scaffold-Z	17000001	17100000	0.0	96517	0	1524	189986
CA	scaffold-Z	17100001	17200000	0.0004514333007298172	96520	12	26582	139876
CA	scaffold-Z	17200001	17300000	0.003827751196172249	96916	52	13585	166662
CA	scaffold-Z	17300001	17400000	0.0004927929037821855	97024	4	8117	177814
CA	scaffold-Z	17400001	17500000	0.00019210081450745352	97009	5	26028	141962
CA	scaffold-Z	17500001	17600000	0.0012537612838515546	96738	5	3988	185500
CA	scaffold-Z	17600001	17700000	0.001709607512641464	97195	71	41530	111330
CA	scaffold-Z	17700001	17800000	0.0018217407314095235	97342	94	51599	91486
CA	scaffold-Z	17800001	17900000	0.0016164074041887548	97555	93	57535	80040
CA	scaffold-Z	17900001	18000000	0.0002789486734440863	97731	9	32264	130934
CA	scaffold-Z	18000001	18100000	0.00012685928134217119	97775	4	31531	132488
CA	scaffold-Z	18100001	18200000	0.0005640157924421884	97580	6	10638	173884
CA	scaffold-Z	18200001	18300000	0.0007867820613690008	97699	4	5084	185230
CA	scaffold-Z	18300001	18400000	0.003031834259727135	97378	12	3958	186840
CA	scaffold-Z	18400001	18500000	0.0	97227	0	14625	165204
CA	scaffold-Z	18500001	18600000	0.00033614110017004785	97151	17	50574	93154
CA	scaffold-Z	18600001	18700000	0.00010313354074634305	97424	6	58177	78494
CA	scaffold-Z	18700001	18800000	3.3642281619539436e-05	96860	2	59449	74822
CA	scaffold-Z	18800001	18900000	0.00012360328290319392	97168	5	40452	113432
CA	scaffold-Z	18900001	19000000	0.0001219958521410272	97286	5	40985	112602
CA	scaffold-Z	19000001	19100000	3.7335722819593785e-05	96842	1	26784	140116
CA	scaffold-Z	19100001	19200000	0.002892123782897908	96840	60	20746	152188
CA	scaffold-Z	19200001	19300000	0.000722758386123039	96218	17	23521	145394
CA	scaffold-Z	19300001	19400000	5.5468244430063787e-05	97463	3	54085	86756
CA	scaffold-Z	19400001	19500000	2.0559633216143424e-05	96646	1	48639	96014
CA	scaffold-Z	19500001	19600000	0.0019819559427710224	97540	96	48437	98206
CA	scaffold-Z	19600001	19700000	0.0008384286619905523	96844	41	48901	95886
CA	scaffold-Z	19700001	19800000	0.0001877193970452967	97517	10	53271	88492
CA	scaffold-Z	19800001	19900000	0.0019778373838359206	96523	73	36909	119228
CA	scaffold-Z	19900001	20000000	0.0010726736390453205	97257	48	44748	105018
CA	scaffold-Z	20000001	20100000	0.0002661799376378432	97697	7	26298	142798
CA	scaffold-Z	20100001	20200000	6.783800284919612e-05	96878	2	29482	134792
CA	scaffold-Z	20200001	20300000	0.0017745479127936454	97457	42	23668	147578
CA	scaffold-Z	20300001	20400000	0.0010513501549358124	97406	19	18072	158668
CA	scaffold-Z	20400001	20500000	0.0030049366816913502	97154	112	37272	119764
CA	scaffold-Z	20500001	20600000	0.003380861384683228	96295	115	34015	124560
CA	scaffold-Z	20600001	20700000	0.0023680178297813066	96681	68	28716	135930
CA	scaffold-Z	20700001	20800000	0.002605071205279611	97382	45	17274	160216
CA	scaffold-Z	20800001	20900000	0.001878458648525156	96808	74	39394	114828
CA	scaffold-Z	20900001	21000000	0.003641641377490434	96088	138	37895	116386
CA	scaffold-Z	21000001	21100000	0.004486237633460672	96813	229	51045	91536
CA	scaffold-Z	21100001	21200000	0.0021687148974031028	97029	78	35966	122126
CA	scaffold-Z	21200001	21300000	0.003164869943625754	96642	64	20222	152840
CA	scaffold-Z	21300001	21400000	0	97291	0	0	194582
CA	scaffold-Z	21400001	21500000	0.0	97526	0	13073	168906
CA	scaffold-Z	21500001	21600000	0.0	97507	0	25523	143968
CA	scaffold-Z	21600001	21700000	0.00019554165037152912	97315	5	25570	143490
CA	scaffold-Z	21700001	21800000	0.00040895613945404356	97152	4	9781	174742
CA	scaffold-Z	21800001	21900000	0.0007662835249042146	96921	11	14355	165132
CA	scaffold-Z	21900001	22000000	0.0018175621947063502	97297	48	26409	141776
CA	scaffold-Z	22000001	22100000	4.827419744146753e-05	96428	2	41430	109996
CA	scaffold-Z	22100001	22200000	0.0015094707113989384	96836	62	41074	111524
CA	scaffold-Z	22200001	22300000	0.0002180359323216466	97061	5	22932	148258
CA	scaffold-Z	22300001	22400000	0.0006186708345543942	96894	19	30711	132366
CA	scaffold-Z	22400001	22500000	0.0015316430945708141	96924	47	30686	132476
CA	scaffold-Z	22500001	22600000	0.0003290874598319718	97294	17	51658	91272
CA	scaffold-Z	22600001	22700000	5.674939467312349e-05	97107	3	52864	88486
CA	scaffold-Z	22700001	22800000	0.00017137307919340403	97161	9	52517	89288
CA	scaffold-Z	22800001	22900000	0.0019679443727723964	96916	90	45733	102366
CA	scaffold-Z	22900001	23000000	0.0008383484535465133	96686	28	33399	126574
CA	scaffold-Z	23000001	23100000	0.0004121526142251531	97297	14	33968	126658
CA	scaffold-Z	23100001	23200000	0.0005776704127717677	97009	22	38084	117850
CA	scaffold-Z	23200001	23300000	0.0014282313734825041	97432	24	16804	161256
CA	scaffold-Z	23300001	23400000	0.0024276169265033407	96839	109	44900	103878
CA	scaffold-Z	23400001	23500000	0.0010930289045421424	97192	63	57638	79108
CA	scaffold-Z	23500001	23600000	0.0008906834511014785	96606	45	50523	92166
